,Customer_ID,call_failure,complains,sub_length,charge_amount,total_sec_calls,total_num_sms,distinct_call_nums,tariff_plan,status,age,customer_value,Churn,Cluster_KMeans
1219,23597,0,0,39,0,7283,387,45,1,1,25,2074.77,0,3
1220,23598,3,0,39,1,11240,14,49,1,1,30,511.6,0,1
1221,23599,4,0,39,1,6493,111,39,1,1,25,794.88,0,3
1222,23600,19,0,35,0,730,19,19,1,2,25,120.285,1,1
1223,23601,17,0,38,8,10210,4,44,2,1,45,267.475,0,2
1224,23602,9,0,38,1,5593,29,26,1,1,25,386.415,1,1
1225,23603,0,0,36,0,2615,3,16,1,1,30,117.32,0,0
1226,23604,5,1,37,0,2765,12,18,1,2,25,180.09,1,0
1227,23605,5,0,38,0,2043,37,33,1,2,30,231.32,1,0
1228,23606,0,0,38,0,0,3,0,1,2,30,12.0,1,0
1229,23607,0,0,38,0,1443,3,8,1,1,30,70.56,0,0
1230,23608,0,0,35,1,6560,17,24,1,1,45,208.825,0,1
1231,23609,0,1,38,0,403,12,6,1,2,45,40.15,1,0
1232,23610,0,0,38,1,0,7,0,1,1,55,10.5,0,0
1233,23611,21,0,33,3,15850,3,82,1,1,25,737.28,0,2
1234,23612,2,0,36,3,6740,274,35,2,1,25,1541.34,0,3
1235,23613,0,0,38,0,3493,5,30,1,1,25,183.195,0,0
1236,23614,0,0,37,0,1440,41,22,1,2,30,223.2,0,0
1237,23615,2,0,38,0,2555,178,25,1,1,25,918.18,0,3
1238,23616,0,0,29,1,1090,196,13,2,1,25,932.49,0,3
1239,23617,0,0,28,0,1343,33,70,1,1,45,116.95,0,1
1240,23618,7,0,29,0,475,13,9,1,2,25,80.82,0,0
1241,23619,0,0,28,0,600,24,5,1,2,45,75.15,0,0
1242,23620,6,0,27,0,1000,22,15,1,1,25,145.26,0,0
1243,23621,0,0,27,0,3000,11,25,1,1,30,166.28,0,0
1244,23622,0,0,20,0,1470,31,16,1,1,25,206.64,0,0
1245,23623,12,0,19,1,6168,88,44,2,1,15,830.775,0,3
1246,23624,8,0,17,0,8708,76,42,1,1,45,411.875,0,1
1247,23625,4,0,18,3,2628,34,21,1,1,30,242.76,0,1
1248,23626,0,0,11,1,4165,218,12,1,1,30,1040.04,0,3
1249,23627,0,1,11,1,1263,3,9,1,1,30,63.12,1,0
1250,23628,2,0,32,0,3985,0,11,1,1,25,182.16,0,0
1251,23629,0,0,33,0,0,0,0,1,2,25,0.0,0,0
1252,23630,4,0,31,0,2068,342,18,1,1,25,1634.4,0,3
1253,23631,4,0,32,0,3813,0,29,1,1,15,212.905,0,0
1254,23632,0,0,32,0,2008,0,27,1,1,15,113.19,0,0
1255,23633,5,0,32,0,3390,15,22,1,1,25,223.38,0,0
1256,23634,0,0,32,0,1975,268,12,1,1,30,1152.24,0,3
1257,23635,7,0,31,0,8730,127,37,1,1,30,861.72,0,3
1258,23636,1,0,32,0,13388,0,38,1,1,30,541.96,0,1
1259,23637,1,0,32,0,4130,0,19,1,1,30,168.2,0,0
1260,23638,0,0,32,0,5533,0,6,1,1,25,252.9,0,0
1261,23639,3,0,32,0,1853,0,11,1,2,30,75.96,0,0
1262,23640,19,0,32,1,14755,37,26,1,1,30,746.88,0,1
1263,23641,0,0,32,0,2710,466,2,1,1,30,1973.16,0,3
1264,23642,3,0,31,0,15100,133,24,1,1,25,1285.83,0,3
1265,23643,0,0,31,0,6115,169,20,1,1,30,923.72,0,3
1266,23644,0,0,31,0,490,0,5,1,2,25,22.32,0,0
1267,23645,0,0,32,0,325,0,2,1,2,25,14.895,0,0
1268,23646,0,0,31,0,0,0,0,1,2,25,0.0,1,0
1269,23647,0,0,31,0,7123,367,37,1,1,25,1977.39,0,3
1270,23648,1,0,31,0,11080,0,41,1,1,30,449.04,0,1
1271,23649,2,0,31,0,6333,91,31,1,1,25,697.5,0,3
1272,23650,17,0,27,0,570,0,11,1,2,25,27.405,1,0
1273,23651,15,0,30,6,10050,0,36,1,1,45,253.375,0,2
1274,23652,7,0,30,0,5433,9,18,1,1,25,289.035,1,0
1275,23653,0,0,28,0,2455,0,8,1,1,30,98.76,0,0
1276,23654,3,1,29,0,2605,0,10,1,2,25,118.71,1,0
1277,23655,3,0,30,0,1883,17,25,1,2,30,144.76,1,0
1278,23656,0,0,30,0,0,0,0,1,2,25,0.0,1,0
1279,23657,0,0,30,0,1283,0,5,1,1,30,52.0,0,0
1280,23658,0,0,27,0,6400,0,16,1,1,45,162.225,0,0
1281,23659,0,1,30,0,0,0,0,1,2,45,0.0,1,0
1282,23660,0,0,30,0,0,0,0,1,1,45,0.0,0,0
1283,23661,19,0,25,1,15690,0,74,1,1,25,716.4,0,2
1284,23662,0,0,28,1,6580,254,27,2,1,25,1443.96,0,3
1285,23663,0,0,30,0,3333,0,22,1,1,25,153.315,0,0
1286,23664,0,0,29,0,1280,21,14,1,2,30,136.64,0,0
1287,23665,0,0,30,0,2395,158,17,1,1,25,820.8,0,3
1288,23666,0,0,21,0,930,176,5,2,1,25,835.11,0,0
1289,23667,0,0,20,0,1183,13,62,1,1,45,62.85,0,1
1290,23668,5,0,21,0,315,0,1,1,2,25,14.94,0,0
1291,23669,0,0,20,0,0,4,0,1,2,45,10.0,0,0
1292,23670,4,0,19,0,840,2,7,1,1,25,47.88,0,0
1293,23671,0,0,19,0,2840,0,17,1,1,30,115.72,0,0
1294,23672,0,0,12,0,1310,11,8,1,1,25,109.26,0,0
1295,23673,10,0,11,0,6008,68,36,2,1,15,711.755,0,3
1296,23674,6,0,9,0,8548,56,34,1,1,45,357.775,0,1
1297,23675,2,0,10,1,2468,14,13,1,1,30,156.2,0,0
1298,23676,0,0,3,0,4005,198,4,1,1,30,953.48,0,3
1299,23677,0,0,3,0,1103,0,1,1,1,25,50.13,1,0
1300,23678,8,0,42,0,4325,13,21,1,1,30,228.0,0,1
1301,23679,0,0,43,0,273,15,8,1,2,25,80.19,0,0
1302,23680,10,0,41,0,2408,367,28,1,1,30,1566.88,0,3
1303,23681,10,0,42,0,4153,9,39,1,1,15,281.765,0,1
1304,23682,3,0,42,0,2348,10,37,1,1,15,187.55,0,0
1305,23683,11,0,42,1,3730,40,32,1,1,30,312.64,0,1
1306,23684,4,0,42,0,2315,293,22,1,1,30,1266.32,0,3
1307,23685,13,0,41,2,9070,152,47,1,1,30,975.8,0,3
1308,23686,7,0,42,0,13728,8,48,1,1,30,588.04,0,1
1309,23687,7,0,42,1,4470,10,29,1,1,30,222.28,0,1
1310,23688,6,0,42,0,5873,15,16,1,1,30,298.88,0,0
1311,23689,9,1,42,0,2193,16,21,1,2,30,154.04,0,0
1312,23690,25,0,42,3,15095,62,36,1,1,30,860.96,0,2
1313,23691,4,0,42,1,3050,491,12,1,1,30,2087.24,0,3
1314,23692,9,0,41,0,15440,158,34,1,1,25,1414.17,0,3
1315,23693,3,0,41,1,6455,194,30,1,1,30,1037.8,0,3
1316,23694,0,0,41,0,830,8,15,1,2,25,74.16,0,0
1317,23695,2,0,42,0,665,21,12,1,2,30,111.32,0,0
1318,23696,0,0,41,0,0,8,0,1,2,25,36.0,1,0
1319,23697,3,0,41,0,7463,392,47,1,1,25,2105.73,0,3
1320,23698,7,0,41,1,11420,19,51,1,1,45,336.95,0,1
1321,23699,8,0,41,1,6673,116,41,1,1,25,825.84,0,3
1322,23700,23,1,37,0,910,24,21,1,2,25,151.245,1,1
1323,23701,21,1,40,8,10390,9,46,2,1,55,170.805,0,2
1324,23702,13,0,40,1,5773,34,28,1,1,25,417.375,0,1
1325,23703,1,0,38,0,2795,8,18,1,1,30,144.84,0,0
1326,23704,9,1,39,0,2945,17,20,1,2,30,187.6,1,0
1327,23705,9,0,40,0,2223,42,35,1,2,30,258.84,1,1
1328,23706,0,0,40,0,88,8,6,1,2,30,35.76,1,0
1329,23707,1,0,40,0,1623,8,10,1,1,30,98.08,0,0
1330,23708,3,0,37,1,6740,22,26,1,1,55,135.615,0,1
1331,23709,0,1,40,0,583,17,8,1,2,45,57.35,1,0
1332,23710,0,0,40,1,293,12,6,1,1,55,22.515,0,0
1333,23711,25,0,35,3,16030,8,84,1,1,25,768.24,0,2
1334,23712,6,0,38,3,6920,279,37,2,1,25,1572.3,0,3
1335,23713,2,0,40,0,3673,10,32,1,1,25,214.155,0,0
1336,23714,3,0,39,0,1620,46,24,1,2,30,250.72,0,0
1337,23715,6,0,40,0,2735,183,27,1,1,25,949.14,0,3
1338,23716,4,0,31,1,1270,201,15,2,1,25,963.45,0,3
1339,23717,4,0,30,0,1523,38,72,1,1,45,134.15,0,1
1340,23718,11,0,31,0,655,18,11,1,2,25,111.78,0,0
1341,23719,0,0,30,0,780,29,7,1,2,45,92.35,0,0
1342,23720,10,0,29,0,1180,27,17,1,1,25,176.22,0,0
1343,23721,2,0,29,0,3180,16,27,1,1,30,193.8,0,0
1344,23722,2,0,22,0,1650,36,18,1,1,25,237.6,0,0
1345,23723,16,0,21,1,6348,93,46,2,1,25,710.685,0,1
1346,23724,12,0,19,0,8888,81,44,1,1,45,429.075,0,1
1347,23725,8,0,20,3,2808,39,23,1,1,30,270.28,0,1
1348,23726,2,0,13,1,4345,223,14,1,1,30,1067.56,0,3
1349,23727,3,0,13,1,1443,8,11,1,1,30,90.64,1,0
1350,23728,0,0,30,0,3805,0,9,1,1,25,173.7,0,0
1351,23729,0,0,31,0,0,0,0,1,2,25,0.0,0,0
1352,23730,0,0,29,0,1888,337,16,1,1,25,1603.44,0,3
1353,23731,0,0,30,0,3633,0,27,1,1,15,202.565,0,0
1354,23732,0,0,30,0,1828,0,25,1,1,15,102.85,0,0
1355,23733,1,0,30,0,3210,10,20,1,1,25,192.42,0,0
1356,23734,0,0,30,0,1795,263,10,1,1,30,1124.72,0,3
1357,23735,3,0,29,0,8550,122,35,1,1,30,834.2,0,3
1358,23736,0,0,30,0,13208,0,36,1,1,30,534.44,0,1
1359,23737,0,0,30,0,3950,0,17,1,1,30,160.68,0,0
1360,23738,0,0,30,0,5353,0,4,1,1,25,244.44,0,0
1361,23739,0,0,30,0,1673,0,9,1,2,30,68.44,0,0
1362,23740,15,0,30,1,14575,32,24,1,1,25,809.28,0,1
1363,23741,0,0,30,0,2530,461,7,1,1,30,1945.64,0,3
1364,23742,0,0,29,0,14920,128,22,1,1,25,1254.87,0,3
1365,23743,0,0,29,0,5935,164,18,1,1,30,896.2,0,3
1366,23744,0,0,29,0,0,0,0,1,2,25,0.0,0,0
1367,23745,0,0,30,0,0,0,0,1,2,25,0.0,0,0
1368,23746,0,0,29,0,0,0,0,1,2,25,0.0,1,0
1369,23747,0,0,29,0,6943,362,35,1,1,25,1946.43,0,3
1370,23748,0,0,29,0,10900,0,39,1,1,30,441.52,0,1
1371,23749,0,0,29,0,6153,86,29,1,1,25,666.54,0,3
1372,23750,13,1,25,0,390,0,9,1,2,25,18.945,1,0
1373,23751,11,0,28,6,9870,0,34,2,1,45,248.675,0,2
1374,23752,3,0,28,0,5253,4,16,1,1,25,258.075,1,0
1375,23753,0,0,26,0,2275,0,6,1,1,30,91.24,0,0
1376,23754,0,1,27,0,2425,0,8,1,2,25,110.25,1,0
1377,23755,0,1,28,0,1703,12,23,1,2,30,117.24,1,0
1378,23756,0,0,28,0,0,0,0,1,2,25,0.0,1,0
1379,23757,0,0,28,0,0,0,0,1,1,30,0.0,0,0
1380,23758,0,0,25,0,6220,0,14,1,1,45,157.525,0,0
1381,23759,0,0,28,0,0,0,0,1,2,30,0.0,1,0
1382,23760,0,1,28,0,0,0,0,1,1,45,0.0,1,0
1383,23761,15,0,23,1,15510,0,72,1,1,25,707.94,0,2
1384,23762,0,0,26,1,6400,249,25,2,1,25,1413.0,0,3
1385,23763,0,0,28,0,3153,0,20,1,1,25,144.855,0,0
1386,23764,0,0,27,0,1100,16,12,1,2,30,109.12,0,0
1387,23765,0,0,28,0,2215,153,15,1,1,25,789.84,0,3
1388,23766,0,0,19,0,750,171,3,2,1,25,804.15,0,0
1389,23767,0,0,18,0,1003,8,60,1,1,45,45.65,0,1
1390,23768,0,0,19,0,0,0,0,1,2,25,0.0,0,0
1391,23769,0,0,18,0,0,0,0,1,2,45,0.0,0,0
1392,23770,0,0,17,0,660,0,5,1,1,25,30.42,0,0
1393,23771,0,0,17,0,2660,0,15,1,1,30,108.2,0,0
1394,23772,0,0,10,0,1130,6,6,1,1,25,78.3,0,0
1395,23773,6,0,9,0,5828,63,34,2,1,15,673.915,0,3
1396,23774,2,0,7,0,8368,51,32,1,1,45,340.575,0,1
1397,23775,0,0,8,1,2288,9,11,1,1,30,128.68,0,0
1398,23776,0,0,3,0,3825,193,2,1,1,25,1041.705,0,3
1399,23777,0,0,3,0,0,0,0,1,1,25,0.0,1,0
1400,23778,5,0,39,0,4245,9,20,1,1,25,234.81,0,0
1401,23779,0,0,40,0,193,11,7,1,2,25,58.5,0,0
1402,23780,7,0,38,0,2328,363,27,1,1,25,1741.05,0,3
1403,23781,7,0,39,0,4073,5,38,1,1,15,255.255,0,1
1404,23782,0,0,39,0,2268,6,36,1,1,15,161.04,0,0
1405,23783,8,0,39,0,3650,36,31,1,1,25,330.03,0,1
1406,23784,1,0,39,0,2235,289,21,1,1,30,1247.04,0,3
1407,23785,10,0,38,1,8990,148,46,1,1,30,956.52,0,3
1408,23786,4,0,39,0,13648,4,47,1,1,30,568.76,0,1
1409,23787,4,0,39,0,4390,6,28,1,1,30,203.0,0,0
1410,23788,3,0,39,0,5793,11,15,1,1,25,314.55,0,0
1411,23789,6,0,39,0,2113,12,20,1,2,30,134.76,0,0
1412,23790,22,0,39,2,15015,58,35,1,1,30,841.68,0,2
1413,23791,1,0,39,0,2970,487,11,1,1,30,2067.96,0,3
1414,23792,6,0,38,0,15360,154,33,1,1,25,1392.48,0,3
1415,23793,0,0,38,0,6375,190,29,1,1,30,1018.52,0,3
1416,23794,0,0,38,0,750,4,14,1,2,25,52.47,0,0
1417,23795,0,0,39,0,585,17,11,1,2,25,103.545,0,0
1418,23796,0,0,38,0,0,4,0,1,2,25,18.0,1,0
1419,23797,0,0,38,0,7383,388,46,1,1,25,2084.04,0,3
1420,23798,4,0,38,0,11340,15,50,1,1,30,519.84,0,1
1421,23799,5,0,38,0,6593,112,40,1,1,25,804.15,0,3
1422,23800,20,1,34,0,830,20,20,1,2,25,129.555,1,1
1423,23801,18,0,37,7,10310,5,45,2,1,45,272.625,0,2
1424,23802,10,0,37,0,5693,30,27,1,1,25,395.685,1,1
1425,23803,0,0,35,0,2715,4,17,1,1,30,125.56,0,0
1426,23804,6,1,36,0,2865,13,19,1,2,25,189.36,1,0
1427,23805,6,1,37,0,2143,38,34,1,2,30,239.56,1,0
1428,23806,0,0,37,0,8,4,5,1,2,30,16.48,1,0
1429,23807,0,0,37,0,1543,4,9,1,1,30,78.8,0,0
1430,23808,0,0,34,0,6660,18,25,1,1,45,213.975,0,1
1431,23809,0,1,37,0,503,13,7,1,2,45,45.3,1,0
1432,23810,0,0,37,0,213,8,5,1,1,55,15.285,0,0
1433,23811,22,0,32,2,15950,4,83,1,1,25,746.55,0,2
1434,23812,3,0,35,2,6840,275,36,2,1,25,1550.61,0,3
1435,23813,0,0,37,0,3593,6,31,1,1,25,192.465,0,0
1436,23814,0,0,36,0,1540,42,23,1,2,30,231.44,0,0
1437,23815,3,0,37,0,2655,179,26,1,1,25,927.45,0,3
1438,23816,1,0,28,0,1190,197,14,2,1,25,941.76,0,3
1439,23817,1,0,27,0,1443,34,71,1,1,45,122.1,0,1
1440,23818,8,0,28,0,575,14,10,1,2,25,90.09,0,0
1441,23819,0,0,27,0,700,25,6,1,2,45,80.3,0,0
1442,23820,7,0,26,0,1100,23,16,1,1,25,154.53,0,0
1443,23821,0,0,26,0,3100,12,26,1,1,30,174.52,0,0
1444,23822,0,0,19,0,1570,32,17,1,1,25,215.91,0,0
1445,23823,13,0,18,0,6268,89,45,2,1,15,842.105,0,3
1446,23824,9,0,16,0,8808,77,43,1,1,45,417.025,0,1
1447,23825,5,0,17,2,2728,35,22,1,1,30,251.0,0,0
1448,23826,0,0,10,0,4265,219,13,1,1,30,1048.28,0,3
1449,23827,0,1,10,0,1363,4,10,1,1,25,80.28,1,0
1450,23828,1,0,33,0,3885,0,10,1,1,25,177.39,0,0
1451,23829,0,0,34,0,0,0,0,1,2,25,0.0,0,0
1452,23830,3,0,32,0,1968,341,17,1,1,25,1625.13,0,3
1453,23831,3,0,33,0,3713,0,28,1,1,15,207.075,0,0
1454,23832,0,0,33,0,1908,0,26,1,1,15,107.36,0,0
1455,23833,4,0,33,0,3290,14,21,1,1,25,214.11,0,0
1456,23834,0,0,33,0,1875,267,11,1,1,30,1144.0,0,3
1457,23835,6,0,32,1,8630,126,36,1,1,30,853.48,0,3
1458,23836,0,0,33,0,13288,0,37,1,1,30,537.72,0,1
1459,23837,0,0,33,0,4030,0,18,1,1,30,163.96,0,0
1460,23838,0,0,33,0,5433,0,5,1,1,25,248.13,0,0
1461,23839,2,0,33,0,1753,0,10,1,2,30,71.72,0,0
1462,23840,18,0,33,2,14655,36,25,1,1,30,738.64,0,2
1463,23841,0,0,33,0,2610,465,1,1,1,30,1964.92,0,3
1464,23842,2,0,32,0,15000,132,23,1,1,25,1276.56,0,3
1465,23843,0,0,32,0,6015,168,19,1,1,30,915.48,0,3
1466,23844,0,0,32,0,0,0,0,1,2,25,0.0,0,0
1467,23845,0,0,33,0,0,0,0,1,2,25,0.0,0,0
1468,23846,0,0,32,0,0,0,0,1,2,25,0.0,1,0
1469,23847,0,0,32,0,7023,366,36,1,1,25,1968.12,0,3
1470,23848,0,0,32,0,10980,0,40,1,1,30,444.8,0,1
1471,23849,1,0,32,0,6233,90,30,1,1,25,688.23,0,3
1472,23850,16,0,28,0,470,0,10,1,2,25,22.635,1,0
1473,23851,14,0,31,7,9950,0,35,1,1,45,250.725,0,2
1474,23852,6,1,31,0,5333,8,17,1,1,25,279.765,1,0
1475,23853,0,0,29,0,2355,0,7,1,1,30,94.52,0,0
1476,23854,2,1,30,0,2505,0,9,1,2,25,113.94,1,0
1477,23855,2,0,31,0,1783,16,24,1,2,30,136.52,1,0
1478,23856,0,0,31,0,0,0,0,1,2,30,0.0,1,0
1479,23857,0,0,31,0,0,0,0,1,1,30,0.0,0,0
1480,23858,0,0,28,0,6300,0,15,1,1,45,159.575,0,0
1481,23859,0,0,31,0,0,0,0,1,2,45,0.0,1,0
1482,23860,0,0,31,0,0,0,0,1,1,55,0.0,0,0
1483,23861,18,0,26,2,15590,0,73,1,1,25,711.63,0,2
1484,23862,0,0,29,2,6480,253,26,2,1,25,1434.69,0,3
1485,23863,0,0,31,0,3233,0,21,1,1,25,148.545,0,0
1486,23864,0,0,30,0,1180,20,13,1,2,30,128.4,0,0
1487,23865,0,0,31,0,2295,157,16,1,1,25,811.53,0,3
1488,23866,0,0,22,0,830,175,4,2,1,25,825.84,0,0
1489,23867,0,0,21,0,1083,12,61,1,1,45,57.7,0,1
1490,23868,4,0,22,0,215,0,3,1,2,25,10.17,0,0
1491,23869,0,0,21,0,0,3,0,1,2,45,7.5,0,0
1492,23870,3,0,20,0,740,1,6,1,1,25,38.61,0,0
1493,23871,0,0,20,0,2740,0,16,1,1,30,111.48,0,0
1494,23872,0,0,13,0,1210,10,7,1,1,25,99.99,0,0
1495,23873,9,0,12,0,5908,67,35,2,1,15,700.425,0,3
1496,23874,5,0,10,0,8448,55,33,1,1,45,352.625,0,1
1497,23875,1,0,11,2,2368,13,12,1,1,30,147.96,0,0
1498,23876,0,0,4,0,3905,197,3,1,1,30,945.24,0,3
1499,23877,0,0,4,0,1003,0,4,1,1,25,45.36,1,0
1500,23878,7,0,36,1,4665,19,30,1,1,25,298.8,0,1
1501,23879,0,0,37,0,613,21,17,1,2,25,122.49,0,0
1502,23880,9,0,35,1,2748,373,37,1,1,25,1805.04,0,3
1503,23881,9,0,36,1,4493,15,48,1,1,15,333.465,0,1
1504,23882,2,0,36,1,2688,16,46,1,1,15,239.25,0,1
1505,23883,10,0,36,2,4070,46,41,1,1,30,350.24,0,1
1506,23884,3,0,36,1,2655,299,31,1,1,30,1303.92,0,3
1507,23885,12,0,35,3,9410,158,56,1,1,30,1013.4,0,2
1508,23886,6,0,36,1,14068,14,57,1,1,30,625.64,0,1
1509,23887,6,0,36,2,4810,16,38,1,1,30,259.88,0,1
1510,23888,5,0,36,1,6213,21,25,1,1,25,378.54,0,1
1511,23889,8,0,36,0,2533,22,30,1,2,30,191.64,0,0
1512,23890,24,0,36,4,15435,68,45,2,1,30,898.56,0,2
1513,23891,3,0,36,2,3390,497,21,1,1,30,2124.84,0,3
1514,23892,8,0,35,1,15780,164,43,1,1,25,1456.47,0,3
1515,23893,2,0,35,2,6795,200,39,1,1,30,1075.4,0,3
1516,23894,0,0,35,0,1170,14,24,1,2,25,116.46,0,0
1517,23895,1,0,36,0,1005,27,21,1,2,25,167.535,0,0
1518,23896,0,1,35,0,295,14,13,1,2,25,76.455,1,0
1519,23897,2,0,35,1,7803,398,56,1,1,25,2148.03,0,3
1520,23898,6,0,35,2,11760,25,60,1,1,30,576.72,0,1
1521,23899,7,0,35,2,7013,122,50,1,1,25,868.14,0,3
1522,23900,22,0,31,0,1250,30,30,1,2,25,193.545,1,1
1523,23901,20,0,34,9,10730,15,55,1,1,45,308.175,0,2
1524,23902,12,0,34,2,6113,40,37,1,1,25,459.675,0,1
1525,23903,0,0,32,1,3135,14,27,1,1,30,182.44,0,0
1526,23904,8,0,33,0,3285,23,29,1,2,25,253.35,1,0
1527,23905,8,1,34,0,2563,48,44,1,2,30,296.44,1,1
1528,23906,0,0,34,0,428,14,15,1,2,30,73.36,1,0
1529,23907,0,0,34,1,1963,14,19,1,1,30,135.68,0,0
1530,23908,2,0,31,2,7080,28,35,1,1,45,249.525,0,1
1531,23909,0,0,34,0,923,23,17,1,2,45,80.85,1,0
1532,23910,0,0,34,2,633,18,15,1,1,55,36.615,0,0
1533,23911,24,0,29,4,16370,14,93,1,1,25,810.54,0,2
1534,23912,5,0,32,4,7260,285,46,2,1,25,1614.6,0,3
1535,23913,1,0,34,1,4013,16,41,1,1,25,256.455,0,1
1536,23914,2,1,33,0,1960,52,33,1,2,30,288.32,1,0
1537,23915,5,0,34,1,3075,189,36,1,1,25,991.44,0,3
1538,23916,3,0,25,2,1610,207,24,2,1,25,1005.75,0,3
1539,23917,3,0,24,1,1863,44,81,1,1,45,157.65,0,1
1540,23918,10,0,25,0,995,24,20,1,2,25,154.08,0,0
1541,23919,0,0,24,0,1120,35,16,1,2,45,115.85,0,0
1542,23920,9,0,23,1,1520,33,26,1,1,25,218.52,0,0
1543,23921,1,0,23,1,3520,22,36,1,1,30,231.4,0,0
1544,23922,1,0,16,1,1990,42,27,1,1,25,279.9,0,0
1545,23923,15,0,15,2,6688,99,55,2,1,15,920.315,0,3
1546,23924,11,0,13,1,9228,87,53,1,1,45,452.575,0,1
1547,23925,7,0,14,4,3148,45,32,1,1,30,307.88,0,1
1548,23926,1,0,7,2,4685,229,23,1,1,30,1105.16,0,3
1549,23927,2,1,7,2,1783,14,20,1,1,30,128.24,1,0
1550,23928,0,0,36,0,3465,0,10,1,1,25,158.4,0,0
1551,23929,0,0,37,0,0,0,0,1,2,25,0.0,0,0
1552,23930,1,0,35,0,1548,331,7,1,1,25,1561.14,0,3
1553,23931,1,0,36,0,3293,0,18,1,1,15,183.865,0,0
1554,23932,0,0,36,0,1488,0,16,1,1,15,84.15,0,0
1555,23933,2,0,36,0,2870,4,11,1,1,25,150.12,0,0
1556,23934,0,0,36,0,1455,257,1,1,1,30,1087.12,0,3
1557,23935,4,0,35,0,8210,116,26,1,1,30,796.6,0,3
1558,23936,0,0,36,0,12868,0,27,1,1,30,520.84,0,1
1559,23937,0,0,36,0,3610,0,8,1,1,30,147.08,0,0
1560,23938,0,0,36,0,5013,0,13,1,1,25,229.14,0,0
1561,23939,0,0,36,0,1333,0,4,1,2,30,54.84,0,0
1562,23940,16,0,36,0,14235,26,15,1,1,30,681.76,0,1
1563,23941,0,0,36,0,2190,455,5,1,1,30,1908.04,0,3
1564,23942,0,0,35,0,14580,122,13,1,1,25,1212.57,0,3
1565,23943,0,0,35,0,5595,158,9,1,1,30,858.6,0,3
1566,23944,0,0,35,0,0,0,0,1,2,25,0.0,0,0
1567,23945,0,0,36,0,0,0,0,1,2,25,0.0,0,0
1568,23946,0,0,35,0,0,0,0,1,2,25,0.0,1,0
1569,23947,0,0,35,0,6603,356,26,1,1,25,1904.13,0,3
1570,23948,0,0,35,0,10560,0,30,1,1,30,427.92,0,1
1571,23949,0,0,35,0,5813,80,20,1,1,25,624.24,0,0
1572,23950,7,0,31,0,50,0,1,1,2,25,2.34,1,0
1573,23951,12,0,34,5,9530,0,25,1,1,45,240.175,0,2
1574,23952,4,0,34,0,4913,0,7,1,1,25,224.775,1,0
1575,23953,0,0,32,0,1935,0,2,1,1,30,77.64,0,0
1576,23954,0,0,33,0,2085,0,9,1,2,25,94.95,1,0
1577,23955,0,1,34,0,1363,6,14,1,2,30,79.64,1,0
1578,23956,0,0,34,0,0,0,0,1,2,25,0.0,1,0
1579,23957,0,0,34,0,0,0,0,1,1,30,0.0,0,0
1580,23958,0,0,31,0,5880,0,5,1,1,45,149.025,0,0
1581,23959,0,1,34,0,0,0,0,1,2,45,0.0,1,0
1582,23960,0,0,34,0,0,0,0,1,1,45,0.0,0,0
1583,23961,16,0,29,0,15170,0,63,1,1,25,692.64,0,2
1584,23962,0,0,32,0,6060,243,16,2,1,25,1370.7,0,3
1585,23963,0,0,34,0,2813,0,11,1,1,25,129.555,0,0
1586,23964,0,0,33,0,760,10,3,1,2,30,71.52,0,0
1587,23965,0,0,34,0,1875,147,6,1,1,25,747.54,0,0
1588,23966,0,0,25,0,1903,165,8,2,1,25,829.035,0,3
1589,23967,0,0,24,0,663,2,51,1,1,45,22.15,0,0
1590,23968,0,0,25,0,0,0,0,1,2,25,0.0,0,0
1591,23969,0,0,24,0,0,0,0,1,2,45,0.0,0,0
1592,23970,0,0,23,0,0,0,0,1,1,25,0.0,0,0
1593,23971,0,0,23,0,2320,0,6,1,1,30,94.6,0,0
1594,23972,0,0,16,0,0,0,0,1,1,25,0.0,0,0
1595,23973,7,0,15,0,5488,57,25,2,1,15,622.215,0,0
1596,23974,3,0,13,0,8028,45,23,1,1,45,317.075,0,1
1597,23975,0,0,14,0,1948,3,2,1,1,30,91.08,0,0
1598,23976,0,0,7,0,3485,187,21,1,1,30,888.36,0,3
1599,23977,0,0,7,0,0,0,0,1,1,25,0.0,1,0
1600,23978,3,0,37,0,4180,30,19,1,1,30,290.04,0,0
1601,23979,0,0,38,0,128,32,6,1,2,30,133.32,0,0
1602,23980,5,0,36,0,2263,384,26,1,1,30,1628.92,0,3
1603,23981,5,0,37,0,4008,26,37,1,1,15,367.07,0,1
1604,23982,0,0,37,0,2203,27,35,1,1,25,223.245,0,0
1605,23983,6,0,37,1,3585,57,30,1,1,30,374.68,0,1
1606,23984,0,0,37,0,2170,310,20,1,1,30,1328.36,0,3
1607,23985,8,0,36,2,8925,169,45,1,1,30,1037.84,0,3
1608,23986,2,0,37,0,13583,25,46,1,1,30,650.08,0,1
1609,23987,2,0,37,1,4325,27,27,1,1,30,284.32,0,1
1610,23988,1,0,37,0,5728,32,14,1,1,30,360.92,0,0
1611,23989,4,0,37,0,2048,33,19,1,2,30,216.08,0,0
1612,23990,20,0,37,3,14950,79,34,1,1,30,923.0,0,2
1613,23991,0,0,37,1,2905,508,10,1,1,30,2149.28,0,3
1614,23992,4,0,36,0,15295,175,32,1,1,25,1483.965,0,3
1615,23993,0,0,36,1,6310,211,28,1,1,30,1099.84,0,3
1616,23994,0,0,36,0,685,25,13,1,2,25,143.955,0,0
